objectId,field_X,name_X,cat_X,F_X,ra_MIL,dec_MIL,RA_MIL,DEC_MIL,NAME_MIL,TYPE_MIL,RMAG_MIL,BMAG_MIL,COMMENT_MIL,R_MIL,B_MIL,Z_MIL,CITE_MIL,ZCITE_MIL,XNAME_MIL,RNAME_MIL,LOBE1_MIL,LOBE2_MIL,_dist_arcsec,otype_consolidated,F_opt,g_psfMag,i_psfMag,r_psfMag,u_psfMag,y_psfMag,z_psfMag,g_psfFlux,g_psfFluxErr,i_psfFlux,i_psfFluxErr,r_psfFlux,r_psfFluxErr,u_psfFlux,u_psfFluxErr,y_psfFlux,y_psfFluxErr,z_psfFlux,z_psfFluxErr,refExtendedness,near_bright_flag
611255141361789398,ECDFS,2CXO J033150.0-280102,CSC2.1,2.944e-15,52.95871225595161,-28.01748271800117,52.9586518,-28.0174934,ECDF-S 305               ,NX  ,21.92,23.6,n  ,n,n,0.376,1874  ,1874  ,CXOG J033150.0-280102 ,                      ,4XMM J033149.9-280103 ,                      ,0.0009715917100375,AGN,2.5613772436086887e-14,23.404652,21.451801,22.02532,24.739737,20.766876,21.031937,1578.1189,9.396416,9534.098,20.876965,5621.7573,12.577596,461.42975,79.231445,17916.36,280.835,14035.409,44.098713,1.0,False
611254454167032244,ECDFS,2CXO J033156.8-280149,CSC2.1,1.163e-15,52.986984083087705,-28.03026085824944,52.9869237,-28.0302686,ECDF-S 286               ,QX  ,22.42,22.7,n  ,n,n,1.38,1874  ,1874  ,CXOX J033156.8-280149 ,                      ,2XMMi J033156.7-280149,                      ,0.0005262619945896,QSO,2.221264077353802e-14,22.3877,22.132555,22.165392,22.529413,22.083755,22.134207,4026.4297,9.736609,5093.0493,20.11846,4941.321,12.281353,3533.743,64.92549,5327.1885,266.81848,5085.311,41.986183,0.0,False
611254454167031201,ECDFS,2CXO J033143.9-280320,CSC2.1,3.541e-15,52.93313457121575,-28.055632183888125,52.933128,-28.055634,EIS J033143.95-280320.3  ,QX  ,24.1,24.61,D  ,n,n,2.487,1708  ,1708  ,CXOG J033143.9-280320 ,                      ,4XMM J033144.1-280317 ,                      ,0.0006937147493431,QSO,3.0040439015376783e-15,24.722227,24.085163,24.310432,26.528713,23.676846,23.674568,468.93146,9.510725,843.2088,19.345049,685.2147,11.1510935,88.820755,64.84173,1228.1787,287.6772,1230.7583,43.145126,0.0,False
611254522886510778,ECDFS,2CXO J033132.8-280116,CSC2.1,0.0,52.88678058227317,-28.02116264660572,52.8865,-28.0211945,ECDF-S 567               ,N   ,17.29,19.88,p  ,1,1,0.142,1874  ,1874  ,                      ,                      ,                      ,                      ,0.000384399365271,AGN,3.7192056777399076e-13,19.870014,18.664265,19.083538,21.111645,18.128649,18.37014,40925.527,14.908995,124249.4,33.884594,84447.086,20.989162,13041.944,85.90571,203488.81,329.4795,162908.64,58.54981,1.0,False
611255141361793423,ECDFS,2CXO J033149.1-275712,CSC2.1,1.774e-15,52.954793596584544,-27.95342256624752,52.95474,-27.9534,HSC2 J033149.13-275712.2 ,AX  ,0.0,0.0,   ,x,x,1.22,HSTvar,HSTvar,CXOG J033149.1-275712 ,                      ,4XMM J033149.1-275711 ,                      ,0.0,AGN,2.6281971614260757e-14,22.49698,21.899895,22.06771,22.985882,20.838776,21.42986,3640.8909,9.870726,6310.188,20.099695,5406.4937,11.972782,2320.8503,74.02422,16768.34,268.95297,9728.733,44.344296,,False
611255141361799355,ECDFS,2CXO J033203.8-275329,CSC2.1,2.2e-15,53.01620500107618,-27.891488376121902,53.0163334,-27.8915278,SIMPLE 22905             ,AX  ,24.9,0.0,   ,n,x,1.287,1708  ,1708  ,CXOG J033203.8-275329 ,                      ,4XMM J033203.8-275329 ,                      ,0.0017359536945336,AGN,6.872585510300716e-16,26.835375,25.62313,26.048655,26.86961,25.55474,24.892742,66.96538,9.65118,204.52563,19.593258,138.20966,11.473319,64.88674,67.95999,217.82277,284.26266,400.77728,43.41118,0.0,False
611255141361797306,ECDFS,2CXO J033155.3-275448,CSC2.1,6.551e-15,52.980746839428825,-27.91343546150157,52.9807483,-27.9134614,CDFS J03319-2754         ,NX  ,22.29,22.72,n  ,n,n,0.737,1834  ,1834  ,CXOG J033155.3-275448 ,                      ,4XMM J033155.3-275447 ,LSXPS J033155.3-275444,0.0002436238619708,AGN,2.553051166700835e-14,23.263403,21.473932,22.397263,23.737577,20.65664,20.982393,1797.3745,9.669328,9341.731,20.596733,3991.1196,12.049433,1161.3667,68.83986,19830.99,275.30652,14690.709,45.141922,1.0,False
611255141361794938,ECDFS,2CXO J033216.1-275644,CSC2.1,3.295e-16,53.06726810002296,-27.94563149768712,53.0672094,-27.9456041,ECDF-S 381               ,QX  ,22.48,22.55,n  ,n,n,2.657,1874  ,1874  ,CXOG J033216.1-275645 ,                      ,4XMM J033216.1-275644 ,                      ,0.0002978077988643,QSO,1.56379764661522e-14,22.728886,22.495565,22.54432,23.195498,22.392206,22.379587,2940.6663,9.646963,3645.6436,19.825264,3485.5574,11.925551,1913.3782,69.232475,4009.7542,280.54922,4056.6252,41.035034,0.0,False
611255141361796217,ECDFS,2CXO J033213.2-275528,CSC2.1,2.69e-15,53.055115649409046,-27.92469268043888,53.055117,-27.924695,ECDF-S 265               ,NX  ,22.98,24.49,D  ,n,n,0.284,1874  ,1874  ,CXOX J033213.2-275529 ,                      ,2XMM J033213.0-275527 ,LSXPS J033213.2-275526,0.0002191711955929,AGN,1.2098393376779153e-14,24.72736,22.548811,23.518494,25.13424,21.027021,21.494123,466.71997,9.144063,3471.17,19.513815,1421.0277,11.54827,320.85165,67.40451,14099.097,283.5027,9169.604,42.30784,1.0,False
611255141361795682,ECDFS,2CXO J033206.9-275610,CSC2.1,3.389e-16,53.0290484318878,-27.93622463569936,53.0290008,-27.936235,ECDF-S 368               ,KX  ,21.94,22.51,n  ,n,n,0.774,1874  ,1874  ,CXOX J033206.9-275610 ,                      ,                      ,                      ,0.0005024405266619,QSO,2.5698697751517112e-14,22.887207,21.504896,22.2193,23.506437,20.91341,21.167908,2541.6575,9.456133,9079.069,20.394398,4701.978,12.092442,1436.8954,66.12124,15654.394,290.4786,12383.32,42.84389,1.0,False
611255141361789733,ECDFS,2CXO J033200.8-275954,CSC2.1,6.959e-16,53.003480533751485,-27.998557517305663,53.0034094,-27.9985997,ECDF-S 604               ,NX  ,25.75,24.05,n  ,n,n,1.022,1874  ,1874  ,CXOG J033200.7-275954 ,                      ,                      ,                      ,0.0005148822761474,AGN,9.102759432822255e-15,24.826921,22.497458,23.325056,27.237196,21.69804,22.054396,425.82492,8.901944,3639.2947,20.469767,1698.1559,11.718761,46.25105,62.752018,7599.4795,269.8362,5473.2065,44.549717,1.0,False
611255141361791357,ECDFS,2CXO J033205.7-275845,CSC2.1,9.638e-16,53.02380941200072,-27.97918241864309,53.023827,-27.979199,ECDF-S 272               ,QX  ,24.12,24.82,D  ,n,n,3.381,1874  ,1874  ,CXOG J033205.7-275845 ,                      ,                      ,                      ,0.0006730417544213,QSO,2.9627090569889212e-15,24.995945,23.853193,24.144836,,23.546398,23.760805,364.4364,8.971292,1044.0527,19.408098,798.1149,11.485487,-17.849909,61.394386,1384.9702,271.09894,1136.7834,41.734505,1.0,False
611255210081270541,ECDFS,2CXO J033120.7-275649,CSC2.1,2.768e-14,52.836557236039766,-27.947024461959973,52.8365359,-27.947019,EIS J033120.77-275649.2  ,QX  ,21.36,21.4,n  ,1,-,0.685,1708  ,1708  ,CXOG J033120.7-275649 ,                      ,4XMM J033120.7-275649 ,                      ,0.0005396723815277,QSO,8.333263471355773e-14,20.906212,20.69516,20.85105,21.235235,20.456411,20.533428,15758.514,13.703223,19139.729,25.065582,16579.844,16.508297,11638.744,91.00131,23847.086,311.86453,22214.11,52.84974,1.0,False
611255210081273332,ECDFS,2CXO J033115.0-275518,CSC2.1,5.307e-14,52.81269749599765,-27.921905369607806,52.8126824,-27.9218805,NVSS J03312-2755         ,QRX ,20.52,21.37,jG ,-,-,1.368,1113  ,1113  ,CXOG J033115.0-275518 ,VLAJ033115.04-275518.4,4XMM J033115.0-275518 ,                      ,0.0002463036999444,QSO,9.894544594291838e-14,21.025785,20.356228,20.475084,21.036646,20.195526,20.227585,14115.172,14.528578,26152.248,28.002754,23440.47,19.294094,13974.676,86.87746,30324.217,383.7852,29441.902,58.32781,0.0,False
611255210081267043,ECDFS,2CXO J033125.2-275958,CSC2.1,2.633e-14,52.85536671104122,-27.999720021528315,52.855362,-27.999702,WCDFS J033125.29-275959.0,QX  ,23.01,23.54,d  ,n,n,1.375,RLAGN ,RLAGN ,CXOX J033125.2-275958 ,                      ,4XMM J033125.2-275958 ,                      ,0.0004264864407659,QSO,9.3777800127856e-15,23.658222,22.842749,23.18709,23.980568,22.287231,22.510906,1249.4287,9.871895,2647.895,22.314009,1928.2524,12.639155,928.4807,71.020546,4416.797,304.2505,3594.4897,45.110157,1.0,False
611255210081269298,ECDFS,2CXO J033130.6-275832,CSC2.1,3.606e-15,52.87783100744681,-27.97570619915547,52.877834,-27.975719,ECDF-S 339               ,AX  ,24.67,25.0,D  ,n,n,1.352,1874  ,1874  ,CXOG J033130.6-275832 ,                      ,4XMM J033130.5-275832 ,                      ,0.0023111446145136,AGN,3.1368198142490087e-15,25.377632,24.062323,24.695923,25.130442,22.82964,23.353653,256.41708,9.1971445,861.1345,19.77659,480.43057,11.567723,321.97586,70.912285,2680.0588,301.49536,1654.0139,44.712437,1.0,False
611255210081270006,ECDFS,2CXO J033122.2-275755,CSC2.1,5.774e-15,52.84252104271864,-27.96533502461042,52.8424983,-27.9653429,ECDF-S 348               ,NX  ,21.41,22.49,n  ,-,n,0.529,1874  ,1874  ,CXOG J033122.2-275755 ,                      ,4XMM J033122.1-275755 ,                      ,0.0005603105935642,AGN,4.4589475679696896e-14,22.773651,20.71169,21.548641,23.377209,20.200014,20.536774,2821.8862,10.418884,18850.52,24.039234,8720.545,14.154442,1618.5151,73.845695,30199.146,309.9245,22145.756,48.004513,1.0,False
611255210081272310,ECDFS,2CXO J033130.0-275602,CSC2.1,3.614e-16,52.87525864909794,-27.93402673004288,52.875219,-27.934008,ATLAS S343 #2            ,KRX ,19.83,20.86,jG ,-,-,0.677,ATLAS ,ATLAS ,CXOX J033130.0-275602 ,RACS J033130.1-275602 ,4XMM J033130.0-275602 ,                      ,0.0005486323615438,QSO,1.0766246945497092e-13,21.237885,19.98135,20.583971,21.586853,19.535265,19.73534,11610.368,11.966052,36936.89,25.553532,21203.684,15.495319,8418.96,82.32454,55704.934,302.28564,46330.17,50.02011,1.0,False
611255141361797571,ECDFS,2CXO J033145.2-275435,CSC2.1,2.166e-14,52.93838549683122,-27.9099529096862,52.9383859,-27.9099534,ECDF-S 312               ,QX  ,19.83,21.39,jG ,-,-,1.887,1874  ,1874  ,CXOG J033145.2-275435 ,                      ,4XMM J033145.1-275435 ,LSXPS J033145.3-275431,0.0003913081411331,QSO,1.619199048906045e-13,20.151346,19.995932,20.18721,20.245676,19.975521,20.00262,31583.568,15.494052,36444.082,25.97845,30557.365,16.445473,28955.402,94.56169,37135.664,291.8043,36220.258,48.201256,0.0,False
611255828556546569,ECDFS,2CXO J033147.9-275045,CSC2.1,2.23e-15,52.94989048969541,-27.845994383029208,52.949899,-27.845992,CDFS J03317-2750         ,AX  ,23.72,24.32,D  ,n,n,1.065,1834  ,1834  ,CXO J033147.9-275045  ,                      ,4XMM J033147.9-275045 ,                      ,0.0003471121373561,AGN,4.840969037561775e-15,24.307135,23.635345,24.036062,24.440374,22.911184,23.300234,687.2993,9.961993,1276.0328,21.075825,882.2158,12.514658,607.9253,90.99484,2486.1426,340.79437,1737.4277,47.581814,1.0,False
611255141361801964,ECDFS,2CXO J033135.7-275134,CSC2.1,2.134e-14,52.89909245214775,-27.859730195619587,52.8990877,-27.8597042,ECDF-S 330               ,QX  ,21.62,21.61,j  ,-,-,1.624,1874  ,1874  ,CXOG J033135.7-275134 ,                      ,4XMM J033135.7-275134 ,LSXPS J033135.7-275132,0.0002771909052176,QSO,8.76685171963314e-15,23.533648,22.781359,23.16771,23.95739,23.095963,22.94657,1401.331,10.693321,2801.9236,22.872574,1962.9832,13.413114,948.515,84.424255,2097.0806,313.20093,2406.4248,48.668957,1.0,False
611255141361799438,ECDFS,2CXO J033151.9-275327,CSC2.1,1.025e-15,52.96641113375596,-27.89091298021176,52.9664167,-27.8909445,CDFS J03318-2753         ,KX  ,24.8,0.0,   ,n,x,2.94,1834  ,1834  ,CXO J033151.9-275326  ,                      ,                      ,                      ,0.0011847360345013,QSO,1.6170255631875642e-15,25.142178,24.708925,24.891033,,24.574888,24.635424,318.51416,9.641247,474.7116,19.41081,401.4085,11.670967,-26.415806,72.93433,537.0875,270.9902,507.96085,44.634796,1.0,False
611255210081277322,ECDFS,2CXO J033130.5-275143,CSC2.1,6.698e-15,52.87744494845936,-27.862224872979127,52.8774202,-27.8622033,ECDF-S 340               ,NX  ,22.92,26.33,n  ,n,n,0.677,1874  ,1874  ,CXO J033130.5-275144  ,                      ,4XMM J033130.4-275146 ,                      ,0.0019158741520367,AGN,1.9979846999361057e-14,24.713266,21.562893,22.837408,25.737894,20.689194,21.04157,472.81778,10.681327,8606.819,24.87241,2660.9502,13.967221,184.01031,86.77269,19245.195,328.89407,13911.417,53.35599,1.0,False
611255828556562177,ECDFS,2CXO J033140.1-274746,CSC2.1,4.192e-15,52.91720365535521,-27.796326441430924,52.9172154,-27.7962784,ECDF-S 197               ,QX  ,21.91,21.97,j  ,-,-,2.704,1874  ,1874  ,CXOG J033140.1-274747 ,                      ,4XMM J033140.0-274746 ,                      ,6.62608798264463e-05,QSO,2.0739568464196835e-14,22.430061,22.241083,22.244204,22.77624,21.982113,22.129951,3872.357,13.279703,4608.5767,24.396078,4595.3467,14.984818,2815.1677,98.391106,5849.987,376.1886,5105.2793,56.132973,1.0,False
611255828556557180,ECDFS,4XMM J033144.1-275106,4XMMDR14,2.281806386498836e-15,52.93387046995898,-27.85216640001068,52.93383,-27.85217,SVA1_COADD-2940156426    ,AX  ,20.99,22.26,n  ,-,n,0.56,OzDES2,OzDES2,4XMM J033144.1-275106 ,                      ,                      ,                      ,0.0002706669459248,AGN,7.464174312987304e-14,22.726107,20.153503,21.130762,24.084885,19.463606,19.71256,2948.2007,10.556674,31520.893,26.85851,12814.313,14.725534,843.4239,91.85647,59505.527,336.37885,47312.45,54.341255,1.0,False
611255072642323322,ECDFS,2CXO J033237.7-275212,CSC2.1,1.4e-14,53.157368716354135,-27.87015009309087,53.1573639,-27.8701553,CDFS J03326-2752         ,KX  ,24.67,24.9,d  ,n,n,1.603,1834  ,1834  ,CXOG J033237.7-275212 ,                      ,4XMM J033237.7-275212 ,LSXPS J033237.6-275206,0.000110394210703,QSO,3.1784113645517527e-15,24.892477,24.103817,24.65006,24.94969,23.020458,23.633446,400.8754,9.720552,828.8446,19.751493,501.15936,11.603115,380.2979,68.89558,2248.1064,279.50818,1278.2677,42.38521,1.0,False
611255759837080963,ECDFS,2CXO J033229.8-275106,CSC2.1,1.57e-15,53.12438879429077,-27.851674491507147,53.1243937,-27.8516978,CDFS J033229.9-275106    ,KX  ,23.73,26.58,d  ,n,n,3.7,1350  ,1827  ,CXOG J033229.8-275106 ,                      ,4XMM J033229.9-275106 ,LSXPS J033230.0-275106,0.0015786624697669,QSO,1.6583398032334889e-15,26.092268,24.271698,24.616348,,24.443783,24.324305,132.76793,9.923089,710.1027,20.846083,516.9648,11.703921,-25.69536,76.91936,606.0197,307.58167,676.5159,42.87982,1.0,False
611255141361801906,ECDFS,2CXO J033214.9-275127,CSC2.1,3.659e-15,53.06246311955109,-27.857576105015564,53.062439,-27.8575802,CDFS J03322-2751C        ,AX  ,22.47,24.11,n  ,n,n,0.675,1834  ,1834  ,CXOG J033214.9-275127 ,                      ,4XMM J033214.9-275127 ,                      ,0.0001284859354574,AGN,2.3678221871414528e-14,23.438673,21.477406,22.48065,24.439707,20.727905,21.031452,1529.4344,10.0099125,9311.888,21.842646,3696.07,12.175799,608.29974,68.9039,18571.115,302.85394,14041.691,46.033173,1.0,False
611255141361801906,ECDFS,2CXO J033214.9-275127,CSC2.1,3.659e-15,53.06246311955109,-27.857576105015564,53.062439,-27.8575802,CDFS J03322-2751C        ,AX  ,22.47,24.11,n  ,n,n,0.675,1834  ,1834  ,CXOG J033214.9-275127 ,                      ,4XMM J033214.9-275127 ,                      ,0.0001284859354574,AGN,2.3678221871414528e-14,23.438673,21.477406,22.48065,24.439707,20.727905,21.031452,1529.4344,10.0099125,9311.888,21.842646,3696.07,12.175799,608.29974,68.9039,18571.115,302.85394,14041.691,46.033173,1.0,False
611255828556562541,ECDFS,2CXO J033220.4-274732,CSC2.1,2.732e-15,53.085357367241215,-27.792385904741323,53.08535,-27.7923832,3D-HST 25750             ,AX  ,22.92,24.56,d  ,n,n,0.604,GSAC  ,GSAC  ,CXOX J033220.5-274732 ,                      ,4XMM J033220.4-274733 ,LSXPS J033220.6-274730,0.0007031532061519,AGN,1.0105722001387623e-14,24.736752,22.375614,23.28011,25.288359,21.646938,21.937088,462.6998,10.421773,4071.502,22.3467,1769.9298,13.066718,278.39197,74.129005,7965.7197,331.10965,6097.678,47.469345,1.0,False
611255828556561776,ECDFS,2CXO J033218.9-274755,CSC2.1,1.952e-15,53.07918138692257,-27.79880802143472,53.0791702,-27.7988091,ECDF-S 225               ,NX  ,24.47,25.75,d  ,n,n,0.666,1874  ,1874  ,CXOG J033218.9-274755 ,                      ,4XMM J033218.8-274755 ,LSXPS J033219.0-274751,7.513913146766938e-05,AGN,2.975560381817657e-15,25.77366,23.799616,24.598804,25.793493,23.029428,23.357098,178.04755,10.121897,1096.8658,21.469612,525.3858,12.629562,174.82475,75.65065,2229.6074,334.0304,1648.7738,46.92926,1.0,False
611255141361799807,ECDFS,2CXO J033217.1-275221,CSC2.1,6.422e-15,53.07158253022088,-27.87250522100188,53.0715599,-27.8725224,ACS J033217.17-275220.8  ,QX  ,22.95,24.3,n  ,n,n,1.097,1708  ,1708  ,CXOG J033217.1-275220 ,                      ,4XMM J033217.1-275221 ,LSXPS J033217.1-275218,0.0024565790421136,QSO,7.19904915835845e-15,24.923683,23.044703,23.913513,25.054676,21.776197,22.191877,389.51718,9.562033,2198.462,19.655577,987.6319,11.446065,345.24652,66.364655,7071.6504,302.12744,4822.2427,43.343906,1.0,False
611255828556557718,ECDFS,2CXO J033218.3-275055,CSC2.1,4.229e-15,53.07644143602882,-27.848728612150488,53.0764198,-27.848732,CDFS J03323-2750         ,KX  ,23.75,24.5,d  ,n,n,1.536,1834  ,1834  ,CXOG J033218.3-275055 ,                      ,4XMM J033218.2-275055 ,LSXPS J033218.4-275054,0.0188124235717749,QSO,4.630721869323734e-15,24.766472,23.603796,24.305357,25.399416,22.201782,23.034554,450.20584,9.680149,1313.656,20.816376,688.42566,11.823592,251.32379,71.87225,4778.4497,300.4829,2219.1086,43.79328,1.0,False
611255828556557711,ECDFS,2CXO J033214.0-275101,CSC2.1,7.613e-15,53.05839555510716,-27.850260883323383,53.0583763,-27.8502598,CDFS J03322-2751A        ,NX  ,22.97,24.32,n  ,n,n,0.122,1834  ,1834  ,CXOG J033214.0-275100 ,                      ,4XMM J033214.0-275100 ,LSXPS J033213.9-275058,0.0001888061138671,AGN,1.3682417164855592e-14,23.802366,22.198696,22.96809,24.186985,21.537382,21.679527,1094.0913,9.915014,4792.051,21.910969,2359.195,12.088117,767.7258,74.83816,8811.442,294.7941,7730.1694,45.216995,1.0,False
611255072642325046,ECDFS,2CXO J033236.1-275126,CSC2.1,7.746e-16,53.150749471411885,-27.857415600841684,53.1507339,-27.8574238,3D-HST 11433             ,AX  ,24.78,25.25,d  ,n,n,1.466,GSAC  ,GSAC  ,CXOG J033236.1-275126 ,                      ,4XMM J033236.0-275127 ,                      ,0.0048296826165491,AGN,1.6667247528853468e-15,25.718332,24.695889,25.344704,,23.123684,24.296165,187.3558,9.810726,480.44562,20.344614,264.3131,11.687624,-4.8664436,74.50365,2044.2134,293.9288,694.2782,42.21675,1.0,False
611255141361799825,ECDFS,2CXO J033212.9-275237,CSC2.1,3.195e-15,53.05396856845942,-27.87696604172184,53.0541667,-27.8769445,CDFS J03322-2752         ,KX  ,24.0,0.0,   ,n,x,2.562,1834  ,1834  ,CXOX J033213.0-275237 ,                      ,4XMM J033212.9-275237 ,                      ,0.0004717801063415,QSO,4.567948661952438e-15,23.969069,23.99449,23.881363,24.604311,23.797043,23.702381,938.3674,9.619146,916.65125,19.85169,1017.3136,11.39934,522.7281,68.314316,1099.4695,281.22958,1199.6313,42.402763,1.0,False
611255759837082315,ECDFS,2CXO J033224.9-275008,CSC2.1,4.679e-16,53.1040188631081,-27.83563523489521,53.1040115,-27.8356361,3D-HST 16640             ,AX  ,25.18,27.07,d  ,n,n,1.037,GSAC  ,GSAC  ,CXOG J033224.9-275008 ,                      ,                      ,                      ,0.0002700808486866,AGN,2.0362207022888977e-15,25.534182,24.519323,25.157648,25.354677,23.64481,23.945057,221.98679,9.91371,565.28894,21.287575,314.00803,11.687755,261.89633,77.55509,1264.958,329.3388,959.3498,44.471962,1.0,False
611255828556557756,ECDFS,2CXO J033214.8-275104,CSC2.1,1.08e-15,53.06193767811983,-27.8511445797436,53.0619316,-27.8511124,3D-HST 13174             ,QX  ,0.0,0.0,   ,x,x,1.613,GSAC  ,GSAC  ,CXOG J033214.8-275103 ,                      ,                      ,                      ,0.1124270932247643,QSO,6.845135540761549e-16,27.204597,25.75611,26.744236,26.593388,24.255095,24.932163,47.66077,9.718542,180.94907,20.632229,72.82925,11.80623,83.684494,74.74231,721.0441,293.2875,386.48654,44.748707,1.0,False
611255759837081684,ECDFS,2CXO J033225.1-275043,CSC2.1,2.87e-16,53.104637777448566,-27.845411097549725,53.1046371,-27.8454189,3D-HST 14486             ,AX  ,24.15,24.92,d  ,n,n,1.043,GSAC  ,GSAC  ,CXOG J033225.0-275043 ,                      ,                      ,                      ,0.0001847588404473,AGN,5.323821594630223e-15,24.638046,23.344976,24.086569,25.328085,22.416742,22.71066,506.73593,10.086294,1667.2844,21.098774,842.1165,11.891037,268.39,76.691185,3920.1516,325.46027,2990.4417,44.237614,1.0,False
