name,ra_,dec_,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_avg_b,flux_aper90_avg_lolim_b,flux_aper90_avg_hilim_b,dither_warning_flag,extent_flag,pileup_flag,var_flag,var_inter_hard_flag,man_add_flag,man_inc_flag,man_match_flag,man_pos_flag,man_reg_flag,likelihood,flux_aper90_avg_h,flux_aper90_avg_lolim_h,flux_aper90_avg_hilim_h,flux_aper90_avg_m,flux_aper90_avg_lolim_m,flux_aper90_avg_hilim_m,flux_aper90_avg_s,flux_aper90_avg_lolim_s,flux_aper90_avg_hilim_s,flux_aper90_avg_u,flux_aper90_avg_lolim_u,flux_aper90_avg_hilim_u,flux_aper90_avg_w,flux_aper90_avg_lolim_w,flux_aper90_avg_hilim_w,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,flux_aper90_u,flux_aper90_lolim_u,flux_aper90_hilim_u,flux_aper90_w,flux_aper90_lolim_w,flux_aper90_hilim_w,flux_aper_avg_hilim_w,ra,dec,e_pos,field,catalog,flux,cat
2CXO J033143.9-274118, 03 31 43.90,-27 41 17.73,0.51,0.44,113.3,2.97,                TRUE,FALSE,FALSE,FALSE,6.103e-16,3.715e-16,8.491e-16,         ,         ,         ,6.469e-16,3.906e-16,8.910e-16,         ,         ,5.079e-16,3.091e-16,7.066e-16,3.120e-16,1.107e-16,5.133e-16,1.357e-16,5.363e-16,3.218e-16,7.400e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,26.48062,3.298e-16,1.277e-16,5.319e-16,2.580e-17,9.333e-18,4.227e-17,2.307e-16,1.125e-16,3.489e-16,1.396e-15,0.000e+00,2.793e-15,         ,         ,         ,8.352e-17,1.862e-16,2.010e-16,9.379e-17,3.082e-16,1.901e-15,0.000e+00,3.801e-15,         ,         ,         ,         ,52.932916666666664,-27.688258333333334,0.51,ECDFS,CSC2.1,5.363e-16,CSC2.1
2CXO J033143.9-280320, 03 31 43.94,-28 03 20.35,0.96,0.84,7.0,5.29,                TRUE,FALSE,FALSE,FALSE,2.962e-15,2.221e-15,3.702e-15,         ,         ,         ,2.855e-15,2.151e-15,3.520e-15,         ,         ,3.750e-15,3.018e-15,4.436e-15,2.152e-15,1.321e-15,2.945e-15,4.606e-16,3.541e-15,2.893e-15,4.188e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,82.656,2.020e-15,1.263e-15,2.742e-15,3.558e-16,2.627e-16,4.488e-16,7.125e-16,5.266e-16,8.880e-16,0.000e+00,0.000e+00,3.522e-16,         ,         ,         ,3.194e-16,6.017e-16,8.839e-16,6.429e-16,1.125e-15,0.000e+00,0.000e+00,3.541e-16,         ,         ,         ,         ,52.933083333333336,-28.05565277777778,0.96,ECDFS,CSC2.1,3.541e-15,CSC2.1
2CXO J033144.0-273836, 03 31 44.03,-27 38 35.88,0.8,0.52,166.8,2.8,                TRUE,FALSE,FALSE,FALSE,8.709e-16,4.790e-16,1.263e-15,         ,         ,         ,8.993e-16,4.871e-16,1.312e-15,         ,         ,1.043e-15,6.749e-16,1.391e-15,1.086e-15,6.376e-16,1.511e-15,0.000e+00,1.062e-15,6.953e-16,1.410e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,27.07306,1.073e-15,6.257e-16,1.520e-15,0.000e+00,0.000e+00,3.242e-17,1.701e-16,7.288e-17,2.672e-16,0.000e+00,0.000e+00,4.331e-16,         ,         ,         ,0.000e+00,4.161e-17,1.678e-16,7.401e-17,2.615e-16,0.000e+00,0.000e+00,1.749e-16,         ,         ,         ,         ,52.933458333333334,-27.6433,0.8,ECDFS,CSC2.1,1.062e-15,CSC2.1
2CXO J033144.1-275601, 03 31 44.14,-27 56 01.98,0.4,0.38,133.7,4.5,                TRUE,FALSE,FALSE,FALSE,7.520e-16,5.153e-16,9.887e-16,         ,         ,         ,7.880e-16,5.378e-16,1.038e-15,         ,         ,7.859e-16,5.441e-16,1.028e-15,4.159e-16,4.456e-17,7.872e-16,1.095e-16,7.929e-16,5.550e-16,1.031e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,43.89895,3.742e-16,4.318e-17,6.908e-16,1.163e-16,5.815e-17,1.718e-16,4.219e-16,2.722e-16,5.648e-16,0.000e+00,0.000e+00,1.569e-15,         ,         ,         ,4.805e-17,1.682e-16,3.785e-16,2.449e-16,5.121e-16,         ,         ,         ,         ,         ,         ,         ,52.93391666666666,-27.933883333333334,0.4,ECDFS,CSC2.1,7.929e-16,CSC2.1
2CXO J033144.1-280500, 03 31 44.18,-28 05 00.69,2.43,1.54,177.3,4.06,                TRUE,FALSE,FALSE,FALSE,3.729e-16,0.000e+00,9.057e-16,         ,         ,         ,1.917e-16,0.000e+00,7.241e-16,         ,         ,8.647e-16,2.965e-16,1.433e-15,0.000e+00,0.000e+00,6.086e-16,6.540e-16,7.236e-16,2.035e-16,1.221e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,33.29044,0.000e+00,0.000e+00,5.008e-16,5.259e-16,4.000e-16,6.444e-16,9.762e-17,0.000e+00,2.354e-16,0.000e+00,0.000e+00,2.480e-15,         ,         ,         ,4.858e-16,8.128e-16,1.075e-16,0.000e+00,2.467e-16,0.000e+00,0.000e+00,1.104e-15,         ,         ,         ,         ,52.934083333333334,-28.083524999999998,2.43,ECDFS,CSC2.1,7.236e-16,CSC2.1
2CXO J033144.2-274926, 03 31 44.30,-27 49 26.50,2.55,2.55,0.0,4.16,            MARGINAL,FALSE,FALSE,FALSE,5.166e-17,0.000e+00,5.683e-16,         ,         ,         ,0.000e+00,0.000e+00,1.036e-16,         ,         ,0.000e+00,0.000e+00,4.749e-16,0.000e+00,0.000e+00,5.206e-16,0.000e+00,7.071e-16,3.704e-16,1.044e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,27.17053,9.147e-16,5.754e-16,1.239e-15,1.800e-16,1.408e-16,2.169e-16,0.000e+00,0.000e+00,3.735e-17,0.000e+00,0.000e+00,3.353e-16,         ,         ,         ,0.000e+00,7.682e-17,0.000e+00,0.000e+00,1.326e-16,0.000e+00,0.000e+00,1.553e-14,         ,         ,         ,         ,52.93458333333333,-27.82402777777778,2.55,ECDFS,CSC2.1,7.071e-16,CSC2.1
2CXO J033144.4-275636, 03 31 44.50,-27 56 36.27,0.33,0.31,100.7,6.78,                TRUE,FALSE,FALSE,FALSE,3.011e-15,2.575e-15,3.448e-15,         ,         ,         ,2.702e-15,2.308e-15,3.070e-15,         ,         ,3.138e-15,2.665e-15,3.580e-15,2.527e-15,2.015e-15,3.004e-15,5.433e-16,2.779e-15,2.372e-15,3.158e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,223.1904,2.235e-15,1.793e-15,2.676e-15,5.997e-16,4.894e-16,7.100e-16,1.262e-16,6.491e-17,1.839e-16,0.000e+00,0.000e+00,5.336e-16,         ,         ,         ,4.095e-16,6.686e-16,1.333e-16,6.248e-17,2.041e-16,         ,         ,         ,         ,         ,         ,         ,52.93541666666667,-27.943408333333334,0.33,ECDFS,CSC2.1,2.779e-15,CSC2.1
2CXO J033144.6-274519, 03 31 44.67,-27 45 19.56,0.6,0.45,85.4,5.23,                TRUE,FALSE,FALSE,FALSE,4.247e-15,3.398e-15,5.096e-15,         ,         ,         ,1.792e-15,1.394e-15,2.190e-15,         ,         ,3.893e-15,3.134e-15,4.605e-15,4.038e-15,3.230e-15,4.845e-15,8.624e-17,1.822e-15,1.485e-15,2.160e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,69.83648,2.142e-15,1.759e-15,2.498e-15,6.700e-17,2.772e-17,1.040e-16,0.000e+00,0.000e+00,3.192e-17,0.000e+00,0.000e+00,3.657e-16,         ,         ,         ,2.415e-17,1.483e-16,0.000e+00,0.000e+00,1.297e-16,0.000e+00,0.000e+00,3.828e-16,         ,         ,         ,         ,52.936125,-27.755433333333333,0.6,ECDFS,CSC2.1,1.822e-15,CSC2.1
2CXO J033144.6-275157, 03 31 44.62,-27 51 57.06,0.99,0.74,58.9,6.31,                TRUE,FALSE,FALSE,FALSE,2.167e-15,1.479e-15,2.820e-15,         ,         ,         ,1.848e-16,0.000e+00,3.793e-16,         ,         ,1.766e-15,1.280e-15,2.252e-15,1.033e-15,4.469e-16,1.592e-15,3.673e-16,4.568e-16,2.624e-16,6.415e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,38.08904,3.667e-16,1.121e-16,6.112e-16,2.756e-16,2.349e-16,3.136e-16,0.000e+00,0.000e+00,6.247e-17,8.681e-16,4.452e-16,1.269e-15,         ,         ,         ,2.449e-16,4.836e-16,5.697e-17,0.000e+00,1.490e-16,0.000e+00,0.000e+00,4.924e-16,         ,         ,         ,         ,52.935916666666664,-27.865850000000002,0.99,ECDFS,CSC2.1,4.568e-16,CSC2.1
2CXO J033144.6-283255, 03 31 44.61,-28 32 55.58,1.11,0.75,14.6,2.36,                TRUE,FALSE,FALSE,FALSE,6.701e-15,3.723e-15,9.530e-15,         ,         ,         ,6.701e-15,3.723e-15,9.530e-15,         ,         ,7.345e-15,4.299e-15,1.039e-14,6.491e-15,3.246e-15,9.737e-15,1.276e-15,7.345e-15,4.299e-15,1.039e-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,26.6316,6.491e-15,3.246e-15,9.737e-15,1.276e-15,3.960e-16,2.156e-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,3.960e-16,2.156e-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,52.935875,-28.548772222222222,1.11,ECDFS,CSC2.1,7.345e-15,CSC2.1
2CXO J033144.8-275138, 03 31 44.88,-27 51 38.09,1.05,0.71,71.0,5.06,                TRUE,FALSE,FALSE,FALSE,1.750e-15,1.138e-15,2.333e-15,         ,         ,         ,7.218e-16,4.331e-16,9.961e-16,         ,         ,1.704e-15,1.180e-15,2.229e-15,1.335e-15,6.848e-16,1.952e-15,2.567e-16,8.306e-16,5.855e-16,1.076e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,30.06135,8.459e-16,5.482e-16,1.143e-15,1.359e-16,1.055e-16,1.663e-16,0.000e+00,0.000e+00,5.157e-17,1.910e-15,9.794e-16,2.791e-15,         ,         ,         ,1.530e-16,3.554e-16,1.255e-16,3.586e-17,2.107e-16,0.000e+00,0.000e+00,2.014e-15,         ,         ,         ,         ,52.937,-27.860580555555558,1.05,ECDFS,CSC2.1,8.306e-16,CSC2.1
2CXO J033144.9-274540, 03 31 44.97,-27 45 40.52,0.57,0.51,14.9,6.71,                TRUE,FALSE,FALSE,FALSE,9.033e-16,3.938e-16,1.413e-15,         ,         ,         ,8.269e-16,5.852e-16,1.056e-15,         ,         ,9.377e-16,4.893e-16,1.366e-15,6.217e-16,1.451e-16,1.098e-15,5.237e-16,1.123e-15,8.863e-16,1.344e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,76.95506,2.934e-16,7.823e-17,5.085e-16,3.780e-16,3.217e-16,4.306e-16,3.506e-16,2.601e-16,4.411e-16,6.013e-16,1.443e-16,1.058e-15,         ,         ,         ,3.741e-16,6.650e-16,3.395e-16,1.429e-16,5.360e-16,0.000e+00,0.000e+00,3.984e-14,         ,         ,         ,         ,52.937374999999996,-27.761255555555554,0.57,ECDFS,CSC2.1,1.123e-15,CSC2.1
2CXO J033145.0-283350, 03 31 45.09,-28 33 50.20,1.16,0.61,176.9,2.61,                TRUE,FALSE,FALSE,FALSE,7.423e-15,3.971e-15,1.070e-14,         ,         ,         ,7.423e-15,3.971e-15,1.070e-14,         ,         ,9.029e-15,5.455e-15,1.260e-14,6.269e-15,2.090e-15,1.024e-14,2.587e-15,9.029e-15,5.455e-15,1.260e-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,29.81586,6.269e-15,2.090e-15,1.024e-14,2.587e-15,1.257e-15,3.844e-15,         ,         ,         ,0.000e+00,0.000e+00,7.804e-14,         ,         ,         ,1.257e-15,3.844e-15,         ,         ,         ,0.000e+00,0.000e+00,7.804e-14,         ,         ,         ,         ,52.937875,-28.563944444444445,1.16,ECDFS,CSC2.1,9.029e-15,CSC2.1
2CXO J033145.2-275435, 03 31 45.21,-27 54 35.79,0.3,0.3,75.7,20.75,                TRUE,FALSE,FALSE,FALSE,2.233e-14,2.119e-14,2.340e-14,         ,         ,         ,2.184e-14,2.076e-14,2.285e-14,         ,         ,2.296e-14,2.178e-14,2.407e-14,1.056e-14,9.479e-15,1.165e-14,4.381e-15,2.166e-14,2.064e-14,2.268e-14,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,2569.623,9.770e-15,8.940e-15,1.060e-14,3.754e-15,3.513e-15,3.980e-15,7.092e-15,6.551e-15,7.633e-15,2.655e-15,1.394e-15,3.850e-15,         ,         ,         ,4.019e-15,4.718e-15,8.231e-15,7.604e-15,8.859e-15,2.794e-15,1.484e-15,4.104e-15,         ,         ,         ,         ,52.938375,-27.909941666666665,0.3,ECDFS,CSC2.1,2.166e-14,CSC2.1
2CXO J033146.0-274143, 03 31 46.02,-27 41 43.42,0.45,0.38,127.1,3.35,                TRUE,FALSE,FALSE,FALSE,5.581e-16,3.531e-16,7.517e-16,         ,         ,         ,5.720e-16,3.589e-16,7.738e-16,         ,         ,6.877e-16,4.793e-16,8.961e-16,5.187e-16,2.810e-16,7.456e-16,0.000e+00,7.151e-16,4.848e-16,9.332e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,38.68979,5.058e-16,2.588e-16,7.528e-16,         ,         ,         ,1.586e-16,8.741e-17,2.266e-16,0.000e+00,0.000e+00,4.794e-16,         ,         ,         ,0.000e+00,8.152e-17,1.558e-16,8.741e-17,2.242e-16,0.000e+00,0.000e+00,7.343e-16,         ,         ,         ,         ,52.94175,-27.695394444444446,0.45,ECDFS,CSC2.1,7.151e-16,CSC2.1
2CXO J033146.1-275708, 03 31 46.20,-27 57 08.93,0.3,0.3,12.6,12.99,                TRUE,FALSE,FALSE,FALSE,1.001e-14,9.244e-15,1.078e-14,         ,         ,         ,9.364e-15,8.674e-15,1.005e-14,         ,         ,9.983e-15,9.190e-15,1.078e-14,5.758e-15,4.987e-15,6.530e-15,1.682e-15,9.199e-15,8.525e-15,9.874e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,1020.653,5.519e-15,4.834e-15,6.159e-15,1.117e-15,9.996e-16,1.227e-15,1.576e-15,1.384e-15,1.756e-15,0.000e+00,0.000e+00,4.426e-16,         ,         ,         ,1.462e-15,1.903e-15,2.845e-15,2.445e-15,3.246e-15,7.194e-17,0.000e+00,4.496e-16,         ,         ,         ,         ,52.9425,-27.952480555555553,0.3,ECDFS,CSC2.1,9.199e-15,CSC2.1
2CXO J033146.2-273838, 03 31 46.22,-27 38 38.28,0.92,0.58,154.6,2.9,            MARGINAL,FALSE,FALSE,FALSE,7.420e-16,3.996e-16,1.085e-15,         ,         ,         ,7.922e-16,4.291e-16,1.155e-15,         ,         ,7.912e-16,5.006e-16,1.066e-15,7.128e-16,4.118e-16,9.979e-16,3.768e-17,8.304e-16,5.270e-16,1.118e-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,17.33164,7.301e-16,4.259e-16,1.019e-15,1.110e-16,1.982e-17,2.021e-16,0.000e+00,0.000e+00,6.610e-17,0.000e+00,0.000e+00,2.371e-16,         ,         ,         ,0.000e+00,1.062e-16,0.000e+00,0.000e+00,4.002e-17,0.000e+00,0.000e+00,2.326e-16,         ,         ,         ,         ,52.94258333333333,-27.643966666666667,0.92,ECDFS,CSC2.1,8.304e-16,CSC2.1
2CXO J033146.4-274124, 03 31 46.46,-27 41 24.12,0.49,0.43,118.7,2.92,                TRUE,FALSE,FALSE,FALSE,9.811e-16,6.132e-16,1.349e-15,         ,         ,         ,1.005e-15,6.280e-16,1.364e-15,         ,         ,8.519e-16,4.779e-16,1.205e-15,8.177e-16,4.672e-16,1.149e-15,0.000e+00,9.042e-16,5.525e-16,1.256e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,28.5865,8.090e-16,4.707e-16,1.147e-15,0.000e+00,0.000e+00,3.182e-17,0.000e+00,0.000e+00,3.427e-17,0.000e+00,0.000e+00,3.680e-16,         ,         ,         ,0.000e+00,7.106e-17,0.000e+00,0.000e+00,3.644e-17,0.000e+00,0.000e+00,4.944e-16,         ,         ,         ,         ,52.943583333333336,-27.690033333333332,0.49,ECDFS,CSC2.1,9.042e-16,CSC2.1
2CXO J033146.4-281134, 03 31 46.43,-28 11 34.04,0.58,0.42,125.2,5.54,                TRUE,FALSE,FALSE,FALSE,3.961e-14,3.187e-14,4.689e-14,         ,         ,         ,3.961e-14,3.187e-14,4.689e-14,         ,         ,4.067e-14,3.282e-14,4.807e-14,2.708e-14,2.013e-14,3.403e-14,4.227e-15,4.067e-14,3.282e-14,4.807e-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,243.4795,2.708e-14,2.013e-14,3.403e-14,4.227e-15,2.472e-15,5.981e-15,1.257e-14,8.310e-15,1.662e-14,         ,         ,         ,         ,         ,         ,2.472e-15,5.981e-15,1.257e-14,8.310e-15,1.662e-14,         ,         ,         ,         ,         ,         ,         ,52.94345833333333,-28.192788888888888,0.58,ECDFS,CSC2.1,4.067e-14,CSC2.1
2CXO J033146.6-274552, 03 31 46.62,-27 45 52.67,0.49,0.44,45.4,9.5,                TRUE,FALSE,FALSE,FALSE,2.501e-15,1.174e-15,3.828e-15,         ,         ,         ,2.434e-15,2.032e-15,2.835e-15,         ,         ,1.047e-15,1.904e-16,1.872e-15,1.802e-15,7.950e-16,2.756e-15,6.872e-16,2.572e-15,2.201e-15,2.919e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,197.8702,2.362e-15,1.998e-15,2.702e-15,3.956e-16,3.419e-16,4.493e-16,0.000e+00,0.000e+00,4.713e-17,0.000e+00,0.000e+00,3.544e-16,         ,         ,         ,5.286e-16,8.458e-16,4.672e-16,8.761e-17,8.469e-16,0.000e+00,0.000e+00,4.228e-14,         ,         ,         ,         ,52.94425,-27.764630555555556,0.49,ECDFS,CSC2.1,2.572e-15,CSC2.1
2CXO J033146.6-275629, 03 31 46.67,-27 56 29.38,0.54,0.44,65.8,2.21,            MARGINAL,FALSE,FALSE,FALSE,3.897e-16,1.840e-16,5.954e-16,         ,         ,         ,3.802e-16,1.857e-16,5.659e-16,         ,         ,2.509e-16,1.185e-16,3.763e-16,1.572e-16,1.747e-17,2.883e-16,6.987e-17,2.455e-16,1.166e-16,3.683e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,14.45258,1.436e-16,2.209e-17,2.651e-16,7.134e-17,3.121e-17,1.115e-16,0.000e+00,0.000e+00,4.547e-17,0.000e+00,0.000e+00,1.134e-14,         ,         ,         ,1.956e-17,1.202e-16,0.000e+00,0.000e+00,4.790e-17,         ,         ,         ,         ,         ,         ,         ,52.94445833333333,-27.941494444444444,0.54,ECDFS,CSC2.1,2.455e-16,CSC2.1
2CXO J033147.2-275313, 03 31 47.29,-27 53 13.64,0.34,0.32,7.9,33.06,                TRUE,FALSE,FALSE,FALSE,1.073e-14,9.962e-15,1.149e-14,         ,         ,         ,1.167e-14,1.118e-14,1.213e-14,         ,         ,1.092e-14,1.017e-14,1.168e-14,7.798e-15,6.910e-15,8.687e-15,2.081e-15,1.132e-14,1.087e-14,1.173e-14,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,2449.91,8.980e-15,8.470e-15,9.458e-15,2.653e-15,2.539e-15,2.760e-15,1.314e-15,1.195e-15,1.432e-15,3.940e-16,1.313e-16,6.567e-16,         ,         ,         ,1.878e-15,2.284e-15,1.293e-15,1.102e-15,1.483e-15,9.139e-16,2.285e-16,1.599e-15,         ,         ,         ,         ,52.94704166666667,-27.88712222222222,0.34,ECDFS,CSC2.1,1.132e-14,CSC2.1
2CXO J033147.2-275513, 03 31 47.28,-27 55 13.43,0.34,0.32,73.4,6.91,                TRUE,FALSE,FALSE,FALSE,3.320e-15,2.836e-15,3.804e-15,         ,         ,         ,3.202e-15,2.747e-15,3.657e-15,         ,         ,3.125e-15,2.654e-15,3.596e-15,2.568e-15,1.952e-15,3.150e-15,6.535e-16,3.084e-15,2.654e-15,3.515e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,229.9452,2.704e-15,2.110e-15,3.264e-15,8.592e-16,7.075e-16,1.001e-15,3.038e-16,1.953e-16,4.123e-16,0.000e+00,0.000e+00,1.792e-14,         ,         ,         ,5.244e-16,7.825e-16,3.257e-16,2.172e-16,4.343e-16,         ,         ,         ,         ,         ,         ,         ,52.946999999999996,-27.920397222222224,0.34,ECDFS,CSC2.1,3.084e-15,CSC2.1
2CXO J033147.5-274354, 03 31 47.57,-27 43 53.89,0.51,0.43,101.7,2.97,                TRUE,FALSE,FALSE,FALSE,3.560e-16,1.539e-16,5.580e-16,         ,         ,         ,3.773e-16,1.792e-16,5.660e-16,         ,         ,4.492e-16,2.596e-16,6.289e-16,2.714e-16,6.784e-17,4.749e-16,1.289e-16,4.737e-16,2.900e-16,6.573e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,25.23662,3.570e-16,1.224e-16,5.814e-16,1.049e-16,5.854e-17,1.512e-16,7.417e-17,1.935e-17,1.290e-16,0.000e+00,0.000e+00,3.065e-16,         ,         ,         ,5.588e-17,1.977e-16,6.968e-17,1.267e-17,1.267e-16,0.000e+00,0.000e+00,2.252e-16,         ,         ,         ,         ,52.94820833333333,-27.731636111111108,0.51,ECDFS,CSC2.1,4.737e-16,CSC2.1
2CXO J033147.6-274829, 03 31 47.70,-27 48 29.82,0.46,0.42,65.0,11.7,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,7.750e-17,         ,         ,         ,3.668e-16,1.255e-16,6.082e-16,         ,         ,0.000e+00,0.000e+00,6.523e-17,3.684e-16,1.133e-16,6.234e-16,3.050e-16,3.913e-16,2.182e-16,5.644e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,273.2422,6.982e-16,4.898e-16,9.066e-16,3.621e-16,3.281e-16,3.937e-16,0.000e+00,0.000e+00,5.435e-17,0.000e+00,0.000e+00,1.786e-16,         ,         ,         ,2.591e-16,3.479e-16,0.000e+00,0.000e+00,2.589e-17,0.000e+00,0.000e+00,2.283e-16,         ,         ,         ,         ,52.948750000000004,-27.808283333333335,0.46,ECDFS,CSC2.1,3.913e-16,CSC2.1
2CXO J033147.9-275045, 03 31 47.97,-27 50 45.71,0.36,0.35,122.0,14.57,                TRUE, TRUE,FALSE,FALSE,0.000e+00,0.000e+00,2.616e-16,         ,         ,         ,1.373e-15,1.068e-15,1.679e-15,         ,         ,1.202e-15,9.797e-16,1.424e-15,6.985e-16,4.657e-16,9.203e-16,3.066e-16,2.230e-15,2.002e-15,2.444e-15, TRUE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,569.5976,9.720e-16,7.560e-16,1.188e-15,4.243e-16,3.888e-16,4.575e-16,5.858e-16,5.178e-16,6.539e-16,0.000e+00,0.000e+00,1.516e-16,         ,         ,         ,2.722e-16,3.409e-16,2.936e-16,2.296e-16,3.538e-16,0.000e+00,0.000e+00,4.649e-16,         ,         ,         ,         ,52.949875,-27.846030555555554,0.36,ECDFS,CSC2.1,2.23e-15,CSC2.1
2CXO J033148.0-273506, 03 31 48.04,-27 35 06.29,1.87,1.27,177.3,4.33,                TRUE,FALSE,FALSE,FALSE,3.341e-15,2.459e-15,4.176e-15,         ,         ,         ,3.240e-15,2.379e-15,4.049e-15,         ,         ,3.432e-15,2.643e-15,4.173e-15,2.501e-15,1.654e-15,3.348e-15,4.018e-16,3.379e-15,2.618e-15,4.141e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,44.24432,2.561e-15,1.707e-15,3.372e-15,3.716e-16,2.613e-16,4.761e-16,3.905e-16,1.907e-16,5.812e-16,0.000e+00,0.000e+00,6.398e-16,         ,         ,         ,2.701e-16,5.270e-16,4.473e-16,2.176e-16,6.770e-16,0.000e+00,0.000e+00,6.170e-16,         ,         ,         ,         ,52.95016666666667,-27.585080555555553,1.87,ECDFS,CSC2.1,3.379e-15,CSC2.1
2CXO J033148.1-274801, 03 31 48.08,-27 48 02.22,0.6,0.47,74.9,7.0,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,2.041e-16,         ,         ,         ,0.000e+00,0.000e+00,2.041e-16,         ,         ,2.398e-16,8.202e-17,3.975e-16,0.000e+00,0.000e+00,1.116e-16,1.846e-16,2.398e-16,8.202e-17,3.975e-16, TRUE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,123.3041,0.000e+00,0.000e+00,1.116e-16,1.846e-16,1.592e-16,2.084e-16,5.061e-17,2.109e-18,9.701e-17,0.000e+00,0.000e+00,1.270e-16,         ,         ,         ,1.592e-16,2.084e-16,5.061e-17,2.109e-18,9.701e-17,0.000e+00,0.000e+00,1.270e-16,         ,         ,         ,         ,52.95033333333333,-27.800616666666667,0.6,ECDFS,CSC2.1,2.398e-16,CSC2.1
2CXO J033148.1-275232, 03 31 48.15,-27 52 32.38,2.43,1.44,82.0,3.35,            MARGINAL,FALSE,FALSE,FALSE,9.891e-16,4.812e-16,1.470e-15,         ,         ,         ,         ,         ,         ,         ,         ,5.024e-16,2.297e-16,7.608e-16,6.931e-16,2.166e-16,1.148e-15,1.919e-16,1.141e-16,0.000e+00,2.336e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,16.04515,0.000e+00,0.000e+00,1.863e-16,7.930e-17,5.612e-17,1.025e-16,0.000e+00,0.000e+00,3.241e-17,0.000e+00,0.000e+00,9.139e-17,         ,         ,         ,1.066e-16,2.729e-16,0.000e+00,0.000e+00,4.949e-17,0.000e+00,0.000e+00,4.806e-16,         ,         ,         ,         ,52.950624999999995,-27.87566111111111,2.43,ECDFS,CSC2.1,1.141e-16,CSC2.1
